1.234047,-0.754552,0.935985,0.382989,0.160806,0.159197,-0.190761,0.060868,-0.321921,0.385157,-0.106321,-0.015900
1.124643,-1.474173,0.234874,-0.082692,-0.273557,-0.271045,-0.473897,-0.248925,-0.669923,-0.029421,-0.434845,-0.055594
1.477551,-1.373848,0.726481,-0.539751,-0.119049,-0.121089,-0.102372,0.493898,-0.424923,0.240624,0.016576,0.278954
1.797782,-0.972023,1.321371,0.122230,-0.522694,-0.278454,-0.272050,0.552246,-0.171909,0.250643,-0.392391,0.010865
0.786925,-1.197885,1.474034,-0.117214,0.080391,0.066064,-0.278077,0.426298,-0.100612,0.323784,-0.167706,-0.017419
0.750590,-1.012254,1.189066,-0.240245,0.486086,0.278193,-0.068949,0.070875,-0.659863,0.014239,-0.219327,0.130227
1.088278,-1.387022,1.026163,-0.019910,0.200330,-0.163299,-0.044048,0.252232,-0.747251,0.066752,-0.103973,-0.190993
1.184828,-0.558239,1.246410,0.093186,0.202877,-0.078787,-0.078230,0.148635,-0.388239,0.451769,-0.174577,0.013356
1.720324,-0.489452,1.275409,-0.230543,-0.608341,-0.043347,0.035648,0.059504,-0.549592,0.334309,-0.008892,0.164367
1.193101,-1.275801,1.243298,-0.217817,-0.091575,-0.320831,-0.124756,0.214235,-0.266770,0.127600,-0.142706,0.270048
1.399484,-1.006490,1.060608,0.284489,0.130552,-0.049996,-0.330371,0.104376,-0.310368,0.176610,-0.358598,-0.244445
1.428013,-1.103587,0.997949,-0.391937,0.001103,-0.754692,-0.639592,0.289282,-0.276527,0.159329,-0.282724,0.134102
1.663562,-0.515991,1.514379,0.085687,0.243839,-0.451351,-0.404846,0.546722,-0.261150,0.419331,-0.233452,-0.364677
0.998905,-0.724445,1.521255,0.297159,-0.271864,-0.351211,-0.414801,-0.000648,-0.838054,-0.037260,-0.214119,0.145151
8.005816,0.486516,0.736577,0.638752,-1.049976,-0.001402,0.513777,-0.023673,-0.446336,-0.494834,0.083400,-0.330051
8.722661,0.468657,0.838608,0.502726,-0.850322,-0.113911,0.485048,0.189850,-0.124657,0.159247,0.087573,-0.379724
8.501486,1.111050,0.497915,0.669357,-0.776067,-0.497180,0.483721,0.285589,-0.380217,0.068381,0.049594,-0.192020
8.473419,0.889393,0.768992,0.579054,-0.550634,-0.263874,0.216461,0.161706,-0.668682,0.018216,0.103391,-0.022400
