-1.128978,1.055040,0.707178,0.009581,0.263438,0.121050,0.156225,-0.326557,0.009808,0.194937,-0.039315,0.026620
-0.877081,-0.415265,0.771072,0.020371,-0.309188,-0.477397,-0.276971,-0.099561,-0.247065,0.248678,-0.104101,0.062181
-0.393479,-0.295569,0.668142,0.387622,-0.091785,-0.097192,0.093983,-0.021525,-0.587567,0.140930,0.025817,-0.037109
-0.255642,-0.541661,0.411692,-0.562446,-0.560504,-0.546112,-0.065173,-0.314898,-0.445959,-0.213896,-0.356411,0.105709        
0.041735,-0.219978,0.635818,0.125618,-0.386178,-0.260486,0.049832,0.075123,-0.236465,-0.204651,-0.176445,0.098155
0.136129,-0.955531,0.136316,-0.136813,-0.177159,-0.503601,-0.257418,-0.128798,-0.228377,-0.073098,-0.255743,0.369782
0.317027,-1.096388,-0.005667,-0.059091,-0.116325,-0.276573,-0.259820,-0.180056,-0.171144,0.147419,-0.062627,-0.165825
0.479157,-0.837423,0.647960,0.284148,0.211509,-0.144916,-0.282813,-0.041141,-0.037172,0.376786,-0.242608,0.047122
0.953720,-0.700380,0.387493,0.203692,-0.450739,-0.067790,0.016533,0.170091,-0.163129,-0.167459,-0.245254,0.173448
1.552174,-0.963423,0.765616,-0.836808,-0.933227,0.195688,-0.121473,0.314961,0.016845,0.211612,0.242130,-0.419907
4.203729,-2.162162,1.728159,0.064889,-0.807537,-0.086662,0.069986,0.486504,-0.221535,0.104610,-0.348281,0.077494
8.910840,0.166586,1.958703,0.098955,-0.326763,0.346738,-0.241148,0.456264,-0.152162,0.071353,0.029237,0.094025
8.018593,0.332988,2.121130,-0.008545,-0.422803,0.247201,-0.383555,0.254495,-0.556157,0.070111,0.067039,-0.013877
7.709595,0.717175,2.226548,-0.096266,-0.077490,0.277516,-0.661227,0.267581,-0.097576,0.303696,0.066796,-0.057910
8.459827,1.694490,1.211415,-0.348601,-0.557923,-0.231262,-0.314923,0.096053,-0.442821,-0.084623,0.062263,0.105913
7.084914,2.736700,1.146538,0.104954,-0.519981,-0.541415,-0.219837,0.237072,-0.031290,0.027176,-0.104604,-0.439508
7.019818,2.609717,0.954303,-0.002921,-0.513978,-0.324344,-0.215474,0.068645,-0.252242,-0.040220,-0.148685,0.063865
5.716208,3.203354,1.320278,0.560163,-0.156957,-0.145702,-0.065385,0.136261,-0.477065,-0.022394,0.011215,-0.133763
5.791776,2.819551,1.326422,0.591154,-0.128706,-0.158943,-0.323840,-0.344086,-0.426384,0.230848,-0.207849,0.069235
5.220161,2.426725,1.550345,1.058243,0.495709,0.186566,0.123533,-0.015292,-0.267944,-0.399540,-0.290520,-0.173259
4.300694,2.482529,1.765002,1.121590,0.192202,-0.235799,-0.195824,-0.228595,-0.349085,-0.180400,-0.210697,-0.033091
3.633458,2.399998,1.425709,0.497524,0.363988,-0.027431,0.027511,0.090946,-0.155776,-0.115385,-0.115072,-0.048705
1.298724,2.134545,1.279980,0.415100,0.295603,0.567017,0.797528,-0.167705,-0.671569,-0.161399,-0.476223,-0.257221
-2.697628,0.470417,0.948669,0.040854,-0.121056,0.049201,-0.203546,-0.155367,-0.240031,-0.111027,-0.271661,0.006374
-2.698623,0.373730,0.910568,0.077305,-0.285602,-0.095204,-0.010406,0.079061,0.225435,0.303597,0.102182,0.159275
-2.743768,-0.077233,0.556516,0.274203,0.320035,0.050916,-0.203536,-0.061560,-0.260175,-0.227915,-0.414626,0.020287
-2.641941,0.008027,0.813407,0.151950,0.270904,0.412504,0.080630,-0.086537,-0.343584,-0.053681,-0.153569,0.066516
-2.240051,0.412009,0.981296,0.645501,0.145224,0.054361,-0.064946,0.192812,-0.161755,0.050042,-0.152410,0.096729
-1.469022,0.374795,0.645384,0.419641,0.194967,-0.081964,-0.081041,0.008448,-0.036723,0.248862,0.031155,0.153993
-1.540928,-0.251528,0.609429,0.196876,0.158332,0.333924,0.570244,0.544756,-0.152903,0.041078,0.075120,0.193531
-1.116290,-0.413239,0.953523,0.293118,-0.041317,-0.219017,0.342181,-0.123767,-0.529860,0.180214,-0.094001,0.024186
-0.378817,-0.706104,0.061552,0.002192,-0.374430,-0.177188,-0.025464,0.091318,-0.189350,-0.069761,-0.135052,-0.075586
-0.351068,-0.782371,0.345586,0.236652,-0.254472,-0.201807,0.054625,0.274011,0.264040,0.331711,-0.032199,-0.008824
-0.302914,-0.559840,0.425555,0.227796,0.055485,-0.048132,-0.115548,0.287361,-0.011014,0.246549,0.192494,0.286885
-0.389947,-1.137027,0.285475,0.068931,0.220688,0.328421,-0.179639,0.069077,0.349758,-0.012449,-0.058602,0.144497
0.098451,-0.679432,0.449913,0.133605,0.006533,-0.134352,-0.192522,-0.130678,0.094268,-0.182196,-0.492080,0.099327
0.253909,-0.923834,0.962914,0.110902,-0.211575,0.076187,-0.208877,-0.086977,0.066735,0.197515,0.029928,0.034162
0.566153,0.220760,0.759107,0.309196,-0.374441,-0.461021,0.183758,0.252112,-0.238465,0.058977,-0.159431,0.049120
0.281034,-0.452430,-0.111883,-0.007343,-0.403087,-0.791331,0.170616,0.038492,0.005457,-0.040962,-0.242582,0.067391
