-1.265177,0.019320,1.505395,1.095823,0.009131,-0.071357,0.186224,0.122845,-0.319810,-0.113771,0.110696,0.216246
-1.014661,-0.029583,0.945365,0.080826,-0.503724,0.026814,0.150284,0.263857,-0.232008,0.098466,-0.323438,-0.358543
-0.786203,-0.276557,0.311752,0.168630,-0.357566,-0.158061,0.197249,0.248172,-0.136773,0.172686,-0.183764,0.395231
-0.184589,-0.684853,-0.283554,-0.117257,-0.316226,-0.783784,0.046114,0.277176,-0.352506,-0.011587,-0.005791,0.055820
0.228213,-0.409567,0.624529,0.138010,-0.292029,-0.394074,0.138686,0.406101,-0.202976,0.218860,-0.029887,-0.045194
0.226271,-0.635172,0.201923,-0.269635,-0.783869,-0.560690,-0.528229,-0.086303,-0.224382,-0.033278,-0.015898,-0.001839
0.884919,-0.516879,0.398101,-0.348119,0.080179,0.238813,-0.009732,0.233226,-0.010285,-0.145988,-0.271965,-0.422955
0.750378,-0.456752,0.055765,0.035732,-0.259631,-0.370584,0.096177,0.119475,0.036306,-0.007436,-0.203468,0.054609
1.062447,-0.663016,0.453247,0.116663,-0.211784,-0.335696,-0.135535,0.080206,-0.152216,-0.075691,-0.396200,0.140334
0.553618,-0.501014,-0.255015,0.247738,0.454860,-0.042372,0.338809,0.165938,-0.678296,0.006302,-0.230198,0.397335
3.374263,1.803466,1.649334,0.510351,0.196377,-0.246741,-0.219359,0.021731,-0.508584,-0.057660,-0.118165,0.089255
7.132766,2.061666,2.479551,-0.189056,-0.099052,0.195924,-0.121377,0.344911,-0.480209,0.131425,0.158834,0.240414
8.079126,0.672911,2.084610,0.110433,0.161852,0.324300,-0.343950,0.192026,-0.312656,0.072728,-0.194395,-0.004815
5.399170,-0.508293,3.870464,0.353625,0.173447,0.383358,-0.881786,0.468202,-0.425014,0.230544,0.095211,-0.220637
5.933393,-0.528525,3.023442,-0.285284,0.150074,0.505135,-0.714711,0.475206,-0.028156,-0.143206,0.004840,-0.042091
7.928993,2.040098,1.333274,0.100962,-0.203942,-0.037729,-0.256635,0.238800,-0.371467,0.040553,-0.241397,-0.161781
7.486567,2.512900,1.106004,-0.295788,-0.604842,-0.344908,-0.302602,-0.061721,-0.121760,0.118769,0.163768,0.104994
8.763394,2.085108,0.738119,-0.119579,-0.336454,-0.220921,0.031656,0.085892,-0.038465,0.099182,0.175297,0.174427
6.706666,3.287424,0.514733,-0.352623,-0.024915,0.030124,-0.099205,0.040366,0.074538,-0.085333,0.125506,-0.070700
5.381406,3.751525,0.623727,-0.440795,0.144041,0.200375,0.088558,0.085331,-0.273447,-0.077712,-0.089149,0.083171
5.095084,3.383298,0.984280,-0.304190,-0.088086,-0.051447,0.164035,0.128452,-0.411706,0.170963,-0.107241,0.056180
3.682759,2.798719,1.419776,0.216274,0.001025,0.083912,0.052330,0.222239,0.140981,-0.015563,-0.187932,-0.223109
2.870267,2.648820,1.515534,0.568252,0.058177,0.040063,-0.064739,0.006030,-0.182315,0.197065,-0.087688,0.082703
1.333328,2.819074,1.512655,0.810068,0.316308,-0.012086,-0.032556,0.007530,-0.083597,0.016884,-0.121374,0.062472
3.316733,1.880278,1.053635,0.318582,0.044450,-0.215056,-0.140437,-0.048407,0.067378,-0.068637,-0.099644,0.012452
-1.376423,1.929690,1.410064,0.455410,-0.053661,-0.481009,-0.347529,0.130404,-0.197994,-0.074927,-0.309088,0.051972
-3.846688,0.840470,1.954131,0.730785,0.050067,-0.336577,-0.197147,0.061957,-0.318591,-0.021061,-0.235602,-0.002177
-4.815242,0.994618,1.313644,0.616711,-0.100101,-0.652604,-0.132860,0.050381,-0.625580,-0.059838,-0.224988,0.149467
-4.038772,0.914306,0.279718,0.009822,-0.046542,-0.440894,-0.076162,0.161011,-0.276658,0.093985,0.005172,0.178038
-5.151033,0.297792,1.310144,0.684570,0.784776,-0.465615,-0.441237,0.203150,-0.333208,-0.104829,-0.171844,-0.006071
-4.408254,-0.061287,1.148288,0.328633,-0.017930,-0.161197,-0.248502,0.026241,-0.036544,-0.028769,-0.137889,0.172636
-4.380838,-0.450060,0.787537,0.506418,0.250223,0.186431,-0.129324,-0.149965,-0.085764,0.136419,-0.016015,-0.101049
-4.703467,-0.445760,0.550853,0.898548,0.555327,-0.014165,-0.078538,-0.193254,-0.507838,-0.161649,-0.232664,0.243263
-3.585438,0.047959,0.625571,0.128827,-0.331204,-0.609215,-0.271615,0.104188,-0.340988,0.016961,0.158422,0.059379
-2.738915,-0.102088,0.664510,0.444006,-0.076897,-0.149270,-0.262485,-0.603179,-0.320785,0.004148,-0.104939,-0.038281
-3.549601,-0.691892,0.702661,-0.103109,0.152230,-0.231883,0.024712,-0.242225,-0.130480,0.190480,0.025815,0.029840
-3.315029,-0.724318,-0.008474,0.158756,-0.071981,-0.246438,-0.000465,0.262881,-0.213029,0.025852,-0.099904,0.051686
-2.459319,-0.289206,0.417878,-0.149721,-0.367511,-0.021897,0.213911,0.388862,-0.426401,0.072647,-0.077995,0.186378
-2.299472,-0.301598,0.516185,-0.201947,-0.406775,-0.032157,-0.069970,0.115419,-0.338086,0.077427,-0.218737,-0.121904
-2.149351,-0.644870,0.216456,-0.135151,-0.236974,0.066735,0.142177,0.390902,-0.440406,-0.088895,-0.140286,-0.108646
-1.949518,-0.665063,0.553307,0.066928,-0.318777,-0.303718,-0.422937,-0.070348,-0.155315,-0.080821,-0.006255,0.133781
-1.424283,-0.529739,0.488405,0.116196,-0.321270,0.014791,0.225712,0.294223,-0.271773,-0.003681,-0.116193,0.166677
-1.024259,-0.970564,0.362373,-0.043961,-0.215441,-0.188764,0.170275,-0.026623,-0.363972,0.317129,-0.126879,0.044313
-0.198698,-0.925277,0.288717,0.211308,0.024244,0.124007,0.185822,0.308234,-0.392637,-0.303079,-0.114212,-0.161083
-0.288964,-0.737506,0.526297,0.060868,0.036192,-0.194505,0.167891,0.108762,-0.201072,0.041954,-0.304239,0.229032
0.015062,-0.772379,0.639495,0.380573,0.233952,-0.076587,0.315166,0.367958,-0.529011,-0.181964,-0.351028,0.210682
0.088113,-1.219899,-0.079656,-0.183741,-0.137049,-0.048228,0.041940,0.111086,-0.018980,-0.150311,-0.367269,-0.184410
0.381148,-0.955665,0.069900,0.261584,-0.305760,0.312218,0.179755,-0.104285,-0.046123,0.086473,-0.048092,-0.090582
0.176875,-0.708209,0.691013,0.209079,0.247842,0.309346,-0.149941,-0.238457,-0.380419,-0.067271,-0.230655,0.110341
0.699133,-0.348607,0.476966,-0.131019,0.100762,0.423695,0.018884,0.185573,0.264564,0.210690,-0.270184,-0.094401
