4.449599,1.360758,0.709617,0.613506,0.305288,0.067128,0.302435,0.162334,-0.013164,0.144775,-0.001930,0.048203
2.739323,0.697008,-0.324473,0.430533,-0.260260,-0.187024,0.064652,0.101364,-0.235382,0.076271,-0.135702,0.065040
-1.605027,-0.410008,0.717193,-0.035136,0.036803,-0.010152,0.056097,0.038148,-0.245247,0.327314,0.269812,0.032716
-1.716949,-0.678353,-0.019300,0.114231,-0.078815,-0.033726,0.016115,0.113692,-0.587012,0.054149,-0.061219,0.159574
-0.687364,-0.224686,0.533945,0.328057,0.378115,0.059900,-0.218936,0.009991,-0.241373,-0.079209,-0.053710,0.086287
-0.904064,-0.547772,0.095266,0.385146,0.196146,-0.300886,0.293873,0.015857,-0.290464,-0.013059,-0.207028,0.107163
-1.169461,-0.306834,0.246770,-0.161833,-0.281967,-0.093552,0.121431,0.591861,0.016214,0.265534,0.006420,0.135126
-0.604064,-0.735854,0.040522,-0.052654,-0.229017,-0.170168,0.037483,0.096353,-0.119010,0.505707,-0.181335,0.093089
1.779451,1.626163,1.361994,1.156580,0.147347,-0.551123,0.001798,-0.000684,-0.321127,0.096644,-0.276116,0.142258
6.005562,2.214473,1.328460,0.178497,-0.118756,-0.110033,0.236879,-0.000509,-0.371882,0.011469,-0.072988,-0.035937
5.064512,3.917124,1.183229,0.357284,-0.536857,-0.073208,0.216675,0.266153,0.107862,0.245254,-0.036884,-0.089000
5.478302,3.406443,1.028123,0.022313,-0.138066,0.192431,0.266348,0.085656,-0.058579,0.073269,-0.201266,-0.030058
5.149568,2.924216,1.531744,0.451826,-0.751915,-0.243418,0.561782,-0.040696,-0.087856,0.126964,-0.202825,-0.194459
4.894970,2.524754,1.243663,0.552104,-0.377435,-0.392254,0.211790,-0.356607,-0.156607,-0.171670,-0.162140,0.212861
5.422788,2.278258,2.170904,0.243636,-0.245929,-0.553873,-0.339247,-0.103267,-0.241852,0.046252,-0.172861,0.249229
5.785304,2.233928,1.736876,0.040769,-0.275079,-0.617531,-0.291201,0.008900,-0.277915,0.159583,-0.113459,0.093971
3.896054,2.239605,1.158293,0.214063,-0.287537,-0.543918,-0.177334,-0.075258,-0.175564,0.337802,0.251167,0.346416
-1.243030,1.518117,1.780512,0.229567,-0.398605,-0.100469,-0.174860,-0.185932,-0.253204,0.140398,0.123854,0.254023
-1.892236,1.744555,1.777537,0.202301,-0.552451,-0.337970,-0.213031,-0.452545,-0.292225,0.205826,0.122748,0.323705
-1.736672,0.001055,1.417709,-0.523798,-0.558662,-0.092007,0.498530,0.112235,-0.419132,-0.141108,-0.066855,0.204723
-1.003886,-1.242856,2.180388,-0.131731,-0.159497,-0.329443,0.008031,0.393722,-0.091669,0.115637,-0.155866,0.026708
-2.396629,-0.720049,2.324075,-0.642468,-0.413431,-0.734256,-0.294044,-0.031393,-0.509745,0.363293,-0.230922,0.151565
-2.149915,1.848830,1.953816,-0.187612,-0.523743,-0.300511,-0.265814,-0.184649,-0.829412,-0.292309,-0.198279,0.348006
-4.699244,0.715234,1.299663,0.239269,-0.420965,-0.576663,-0.435354,-0.219898,-0.562573,-0.110140,-0.068217,0.049400
-6.686240,0.049128,1.363364,0.313476,-0.489726,-0.967509,-0.630419,-0.266143,-0.606202,-0.210321,-0.285419,0.036677
-6.694683,0.439780,0.471810,0.107597,-0.519965,-0.736981,-0.463607,-0.301150,-0.348696,0.065675,-0.125753,-0.198428
-6.910717,0.351833,1.851699,0.507338,-0.538729,-0.410363,0.144023,-0.060561,-0.318089,0.149447,-0.148129,-0.215245
-6.955458,-0.547007,0.941738,0.193115,-0.252359,-0.681530,-0.285413,-0.263092,-0.320941,0.265663,-0.151122,-0.075251
-6.359294,-0.112702,1.023350,0.403057,0.005756,0.104511,-0.073129,0.287964,-0.213220,0.352139,-0.088305,-0.001556
