5.095961,0.895777,1.111743,0.394478,0.432964,0.110759,-0.027182,0.231856,-0.071441,0.340414,-0.043616,0.111919
2.538302,-0.872036,0.607822,-0.123956,-0.331176,-0.665210,-0.206707,0.164054,-0.467244,0.071743,0.060228,0.389232
2.461689,-1.839173,-0.299985,-1.071759,-0.385616,-0.308569,-0.418537,-0.105318,-0.223927,-0.025017,-0.299037,0.241956
2.377549,-1.322507,-0.087692,-0.247590,-0.192989,-0.188199,0.511306,0.346763,0.031086,0.211459,-0.128827,0.048004
2.371024,-1.267544,0.720251,0.129476,-0.471205,-0.188959,-0.344856,-0.181198,-0.376599,-0.071027,0.141057,-0.061827
1.994579,-1.598242,1.018261,0.217431,-0.118919,-0.642975,-0.395017,0.471229,-0.021728,-0.259270,-0.072576,0.156714
1.791606,-2.102076,0.333833,0.545797,0.659173,0.030622,-0.054223,0.106102,-0.184096,-0.296585,0.122067,0.008173
1.357417,-2.247603,-0.146584,0.280705,0.063004,-0.112952,0.201337,-0.001966,-0.289787,-0.201188,-0.158233,0.007809
1.916258,-2.193313,0.252727,0.526987,-0.327586,-0.138829,0.222681,0.285557,-0.385071,-0.083437,-0.357503,0.035258
2.231422,-1.375333,0.433184,0.243312,-0.454414,-0.339461,0.090463,0.436182,0.051902,-0.074017,-0.052744,-0.057814
1.464743,-1.498925,0.178493,0.406554,-0.385932,-0.497641,-0.034578,0.210388,0.312076,-0.043138,-0.266375,0.013767
1.925486,-1.325233,0.607385,0.217351,0.033487,-0.344487,0.190741,0.034189,-0.064561,0.192178,-0.043829,0.251942
2.583649,-0.713390,0.553784,0.591545,0.527257,-0.094875,0.021306,0.085954,-0.211905,-0.233108,-0.036148,0.126601
2.395745,-1.409408,0.311673,0.265080,0.118776,-0.225768,-0.011396,0.244306,0.110709,0.321267,-0.040112,0.253654
2.245600,-1.124631,0.333032,-0.029897,-0.686983,-0.665596,0.093300,0.213340,0.147841,-0.029718,-0.149644,0.051678
2.114401,-1.666829,0.558537,0.062751,-0.555396,-0.177387,0.125757,0.365817,-0.292205,0.244015,-0.052783,-0.227674
2.817744,-1.046808,1.656022,1.031123,0.192882,-0.002331,0.490377,0.241705,-0.308627,0.130940,-0.068365,0.138446
6.756597,2.168090,1.301165,0.609083,0.222527,0.165141,0.501410,-0.030632,-0.462239,0.041915,-0.179120,-0.052507
6.163649,2.674136,1.198155,0.840317,0.148624,-0.077984,-0.038510,-0.162986,-0.294218,-0.145203,-0.102480,-0.072927
5.683833,2.818218,1.542736,1.030059,0.061328,-0.350675,-0.499312,-0.287327,-0.253271,0.082364,0.018958,0.202482
7.226901,2.030036,0.884364,0.555643,-0.247237,0.030223,-0.185652,-0.149525,-0.195547,0.004709,-0.102384,-0.011756
5.040251,2.897748,1.610027,1.187536,-0.302637,-0.561608,-0.091319,-0.202067,-0.412653,-0.217430,-0.217279,-0.086045
6.521672,2.284132,1.017429,0.554214,0.000553,-0.299581,-0.069352,-0.063852,-0.301755,0.024491,-0.063815,0.062186
6.384203,2.535414,1.279481,0.419333,-0.268803,-0.447470,-0.278147,-0.382718,-0.058194,0.035671,-0.170643,0.194907
5.451961,2.659367,1.792801,0.351163,-0.290438,-0.147657,-0.150204,-0.331256,0.003053,0.000169,-0.077693,0.450360
4.621921,2.429432,1.829142,0.975008,-0.563250,-0.177232,-0.411867,-0.878588,-0.012984,0.131573,0.006489,0.249541
4.795724,2.399931,2.108963,0.227856,-0.660690,-0.350031,-0.355220,-0.298383,-0.125039,-0.023492,0.171218,0.080712
4.827102,2.453577,2.348734,0.226229,-0.605037,-0.527284,-0.412422,-0.291229,-0.202597,-0.063568,0.180538,0.362002
3.281082,0.839733,2.606375,0.209211,-0.021715,0.304710,-0.545873,-0.155743,0.019493,-0.002535,0.141339,-0.076182
2.833642,1.057239,2.639357,0.415778,-0.027702,-0.282066,-0.385185,-0.417065,-0.138183,0.033535,-0.138155,0.206958
2.266101,0.884823,2.801703,0.111657,0.039296,-0.092200,-0.046456,-0.289106,-0.089401,0.256618,-0.167664,0.055031
1.820135,0.777337,2.915719,0.890183,-0.137950,-0.455516,0.079426,-0.049642,0.106205,-0.213218,-0.130486,0.056419
